month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
02-14,-0.75,-4.46,-3.07,-6.98,-1.44,-7.35,-11.69,-17.8,-4.24,-3.05,-0.46,0.25,0.46,1.02,-1.18,0.13,0.79,-6.65,0.84,0.88,-2.19
02-15,-2.97,-5.76,-5.28,-6.25,-4.39,-7.51,-12.84,-19.27,-5.17,-3.8,-0.87,-4.4,-0.37,-1.07,-3.9,0.75,1.71,-7,0.91,0.32,-1.1
02-16,-4.18,-6.03,-6.32,-5.1,-4.12,-9.79,-8.46,-16.62,-4.85,-3.74,0.34,-4.59,-2.42,-0.16,-4.09,1.79,2.85,-5.66,0.87,0.62,-1.36
02-17,-2.75,-5.24,-8.02,-0.36,0.85,-10.2,-9.44,-19.83,-4.87,-3.13,0.85,-2.29,-0.35,0.76,-4.15,0.34,4.51,-11.6,0.48,0.8,0.33
02-18,-9.6,-3.81,-5.56,-0.19,-0.18,-8.58,-12.49,-23.21,-5.58,-2.57,0.01,1.13,-0.79,0.53,-6.76,-0.35,4.65,-10.4,-0.34,-0.35,-4.8
02-19,-12.84,-2.18,-2.77,-9.76,-1.58,-7.33,-15.27,-19.15,-4.46,-5.18,-0.7,1.9,0.06,1.33,-7.75,1.05,3.56,-6.97,-0.43,-1.87,-4.77
02-20,-1.6,-3.23,-2.39,-12.82,0,-5.02,-16.76,-18.64,-0.73,-6.42,-1.84,1.85,-0.13,0.41,-8.57,-1.2,1.3,-3.42,-1.21,-2.95,-2.84
02-21,-0.42,-4.97,-3.52,-14.71,1.16,-5.14,-14.12,-19.53,-0.15,-6.66,-2.28,1.1,-0.21,-2.25,-9.2,-5.59,2.62,-0.35,-0.85,-4.31,-1.59
02-22,-5.12,-8.09,-4.11,-16.31,2.93,-6.05,-9.84,-15.47,-0.71,-2.73,0.62,1.28,-0.17,-4.04,-8.83,-5.82,3.47,-5.67,-2.37,-7.56,0.3
02-23,-5.14,-6.73,-6.29,-14.55,1.87,-6.04,-9.44,-16.54,0,-3.51,1.1,1.17,-0.85,-0.58,-7.95,0.47,3.69,-4.66,-5.73,-3.23,0.98
02-24,-7.3,-6.01,-2.94,-10.03,1.6,-2.96,-12.63,-15.55,-2.92,-5.33,1.48,0.95,-0.12,-3.92,-10.37,1.24,1.75,-1.14,0.56,-1.52,0.29
02-25,-3.4,-5.61,-1.26,-6.51,2.86,-1.11,-8.4,-14.27,-3.28,-4.64,0.56,1.14,0.21,-4.13,-8.5,2.71,-0.1,1.32,0.73,-3.14,0.36
02-26,-1.84,-7.6,-5.36,-5.91,1.59,-2.81,-5.25,-7.98,-4.59,-3.5,-0.94,0.34,-1.08,-1.52,-8.03,1.1,0.01,1.23,-1.92,-5.83,-0.05
02-27,-2.39,-7.46,-7.32,-4.87,2.32,-0.85,-0.96,-8.11,-6.75,-0.87,-0.37,0.28,-3.24,-2.08,-12.8,1.44,-1.31,0,-0.91,-2.96,-0.79
02-28,-5.91,-9.17,-7.02,-3.72,0.42,-4.36,-0.09,-12.26,-4.15,-0.52,-0.2,0.45,-0.22,1.09,-12.2,0.66,-2.51,1.01,0.26,0.58,-0.55
02-29,-7.66,0,0,0,0.41,0,0,0,-1.54,0,0,0,-4.38,0,0,0,-0.48,0,0,0,-0.01
03-01,-3.26,-10.02,-6.28,-1.73,0.38,-7.18,-0.9,-6.13,-0.45,-2.33,-1.27,0.82,-3.15,0.73,-9.58,-4,1.98,1.16,0.72,0.31,-0.05
03-02,-2.26,-7.75,-6.15,0.1,0.05,-5.97,-1.31,-4.66,0.49,-8.78,-0.69,1.15,-3.49,1.05,-6.4,0.04,2.61,1.42,0.32,1.11,0.16
03-03,-5.51,-6.16,-7.59,-1.35,-1.42,-3.73,-4.2,-2.35,-1.88,-7.87,-0.12,0.65,-2.45,0.44,-7.18,-3.8,1.85,0.53,-0.22,0.89,-0.09
03-04,-8.96,-7.13,-5.32,-1.87,-2.96,-1.08,-5,-1.72,-5.85,-7.58,0.07,0.7,-1.57,-1.41,-7.55,-2.04,1.86,-1.31,-2.46,-0.09,-0.84
03-05,-9.06,-4.68,-4.25,-2.46,-2.14,-1.7,-7.08,-1.21,-5.71,-1.84,-0.4,0.58,-0.68,-3.68,-5.67,-3.79,2.59,-3.46,-1.37,-1.72,-0.79
03-06,-7.72,-4.24,-4.66,-1.85,0.42,-1.11,-8.13,-3.4,-7.79,-1,-0.02,0.4,-0.1,-3.28,-4.17,-5.53,2.38,-1.05,0.13,-3.87,-1.98
