month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
05-24,0,0,0,1.11,0.21,6.5,0.02,0.54,3.21,0,0,0,0.03,0.47,1.92,0,0.45,0,0.07,0.02,0.99
05-25,0,0,0,1.98,0.25,3.12,0,0.64,2.24,0,0,0.08,0.05,0.33,2.27,0.01,0.23,0,0.03,0.03,0.6
05-26,0,0,0.01,0.01,0.69,0.01,0,0.02,0.15,0,0.08,0.01,0.02,0.01,0.65,0.01,0.03,0,0.28,0.12,0.11
05-27,0,0.01,0.03,0.01,0.19,0.01,0,0,0.09,0.03,0.06,0.01,0,0.02,0.77,0.02,0.01,0,0.46,0.11,0.21
05-28,0,0.01,0.04,0.02,0.01,0.04,0,0,0.02,0.02,1.09,0.02,0,0,1.14,0,0.01,0,0.31,0.66,0.07
05-29,0,0,0,0.02,0.14,0.01,0,0,0.04,0.08,0.46,0,0,0.01,1.33,0,0.02,0,0.42,0.82,0.08
05-30,0.01,0,0,0.02,0.32,0.07,0,0,0.01,0,0.04,0,0,0.01,0.47,0,0.01,0,0.46,0.06,0.19
05-31,0.02,0.01,0,0.05,0,0.08,0.02,0.01,0.04,0.01,0.02,0,0.04,0,0.04,0.01,0.02,0,0.04,0.02,0.03
06-01,0.01,0,0,0.01,0,0.03,0.12,0,0.08,0,0.02,0,0.13,0,0.02,0.01,0.03,0,0.01,0.05,0.01
06-02,0,0,0,0.01,0,0.02,0.19,0,0.01,0.1,0.08,0,0.05,0,0,0,0.11,0.01,0,0.07,0.01
06-03,0.01,0,0,0,0,0.08,0.06,0.01,0.01,0.02,0.01,0,0.16,0.01,0,0,0.49,0.01,0,0.03,0
06-04,0.02,0,0,0.11,0,0.01,0.01,0.03,0.05,0.06,0.05,0.02,0.78,0.01,0,0,0.24,0.01,0,0.11,0
06-05,0,0.01,0,0.01,0,0,0,0,0,0.07,0,0.01,0.1,0.04,0,0,0.02,0.01,0.06,0.02,0.01
06-06,0,0.01,0,0,0,0,0,0.01,0,0.12,0,0.01,0.02,0.07,0,0,0.02,0,0,0.03,0.01
06-07,0,0,0,0,0,0,0.01,0,0,0.07,0,0,0.05,0.11,0,0,0.02,0,0,0.04,0
06-08,0,0,0,0,0.01,0,0,0,0,0.02,0,0.01,0.04,0.16,0,0,0.02,0,0.02,0.04,0.01
06-09,0,0,0,0.04,0.01,0,0,0,0,0,0,0.01,0.03,0.06,0,0,0.04,0,0.07,0.05,0.02
06-10,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0.03,0.01,0,0,0,0,0.01,0.04,0.1
06-11,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0,0,0,0,0,0.01,0.05,0.2
06-12,0,0,0,0,0,0,0.01,0.01,0,0,0,0.01,0.03,0,0,0,0,0.01,0.01,0.08,0.08
06-13,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0.07,0,0,0,0,0.01,0.03,0.02,0.04
