month-day,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
08-24,-50.7,-66.59,-57.42,-55.42,-60.7,-57.39,-55.88,-64.69,-50.62,-56.04,-61.36
08-25,-47.09,-67.76,-61.82,-61.37,-59.38,-58.56,-56.7,-66.28,-49.66,-48.48,-63.55
08-26,-44.22,-67.8,-62.39,-64.05,-58.67,-61.51,-54.21,-62.74,-56.43,-43.62,-59.19
08-27,-51.43,-62.65,-65.46,-69.23,-60.05,-58.32,-57.49,-60.5,-54.96,-43.26,-54.12
08-28,-47.9,-54.31,-65.89,-72.21,-67.36,-60.13,-63.72,-58.96,-52,-48.49,-54.16
08-29,-46.56,-57.1,-60.4,-68.71,-67.56,-62.83,-66.9,-64.61,-57.56,-54.35,-53.41
08-30,-45.93,-57.52,-61.21,-69.46,-66.93,-64.39,-65.88,-64.2,-59.7,-56.17,-48.98
08-31,-49.27,-62.2,-59.26,-68.23,-62.24,-64.6,-60.89,-64.59,-57.37,-62.24,-45.94
09-01,-59.73,-60.53,-63.14,-65.7,-62.29,-60.89,-53.9,-63.18,-55.93,-67.02,-45.61
09-02,-61.61,-60.07,-67.21,-65.13,-63.75,-58.44,-50.17,-66.12,-55.19,-69.28,-46.99
09-03,-59.76,-60.39,-65.29,-61.79,-66.69,-53.4,-48.79,-64.74,-62.48,-68.24,-50.53
09-04,-61.36,-58.31,-66.26,-62.89,-66.99,-59.06,-54.45,-65.04,-63.61,-67.36,-55.14
09-05,-58.49,-59.04,-67.4,-68.21,-69.13,-53.1,-64.02,-64.9,-65.9,-63.73,-59.89
09-06,-59.63,-58.55,-68.54,-64.29,-67.94,-47.22,-53.42,-58.76,-67.45,-60.59,-58.52
09-07,-63.19,-63.4,-70.1,-57.17,-64.56,-51.2,-56.49,-59.24,-63.4,-48.98,-57.88
09-08,-63.31,-67.38,-69.41,-52.94,-64.52,-55.93,-58.66,-58.32,-55.81,-46.99,-53.21
09-09,-61.23,-69.04,-68.85,-55.22,-64.79,-64.26,-65.6,-56.43,-51.55,-53.71,-56.39
09-10,-59.61,-67.02,-64.16,-62.64,-63.19,-61.33,-68.26,-54.06,-53.25,-51.35,-60.31
09-11,-54.28,-68.45,-63.67,-62.11,-60.71,-58.36,-67.15,-55.25,-59.13,-49.33,-62.16
09-12,-48.8,-68.32,-62.24,-61.62,-61.74,-59.15,-65.28,-60.05,-60.18,-47.09,-64.39
09-13,-51.2,-71.12,-63.39,-62.58,-63.53,-58.65,-66.9,-61.68,-60.46,-56,-62.65
09-14,-59.6,-67.84,-52.39,-61.38,-67.19,-62.94,-60.48,-62.61,-59.39,-56.76,-63.66
09-15,-66.07,-67.91,-49.63,-54.82,-68.64,-67.15,-52.72,-62.23,-59.01,-55.44,-61.24
09-16,-64.66,-69.16,-54.24,-58.45,-66.82,-67.9,-58.67,-63.51,-63.43,-60,-60.65
09-17,-66.02,-67.44,-58.81,-62.99,-63.24,-57.52,-56.97,-62.57,-65.97,-58.41,-61.76
09-18,-63.67,-64.24,-61.09,-62.8,-62.03,-62.05,-56.21,-55.66,-64.1,-60.27,-62.49
09-19,-62.93,-65.15,-61.43,-60.78,-63.93,-64.04,-57.77,-56.69,-63.65,-57.76,-62.69
09-20,-63.26,-68.74,-60.3,-63.89,-59.77,-65.91,-58.69,-55.97,-62.25,-55.16,-63.32
09-21,-59.19,-66.2,-58.9,-67.62,-58.32,-63.11,-61.32,-54.67,-55.45,-56.09,-62.6
09-22,-56.48,-65.01,-58.38,-68.22,-58.24,-59.7,-62.59,-54.28,-60.22,-52.16,-60.6
09-23,-57.69,-64.2,-55.19,-62.73,-61.13,-61.82,-61.99,-58.1,-57.43,-49.75,-60.69
09-24,-54.63,-59.72,-54,-59.87,-64.95,-63.02,-60.83,-55.83,-55.26,-49.6,-55.53
09-25,-56.54,-56.66,-55.16,-63.14,-65.32,-61.76,-61.76,-54.63,-53.52,-51.9,-53.91
09-26,-57.02,-59.1,-57.91,-59.24,-58.67,-64.52,-65.35,-63.27,-55.8,-56.48,-56.41
09-27,-56.81,-61.42,-58.66,-51.75,-58.44,-66.55,-60.78,-65.28,-59.85,-57.6,-64.52
09-28,-47.4,-60.7,-56.59,-52.03,-56.98,-66.33,-60.06,-67.59,-65.01,-55.33,-64.75
09-29,-47.01,-56.38,-59.24,-51.79,-51.28,-64.55,-65.68,-61.73,-67.36,-54.58,-59.49
09-30,-45.12,-50.66,-62.79,-49.9,-53.54,-63.5,-64.25,-58.17,-64.61,-57.88,-56.63
10-01,-42.88,-44.84,-61.13,-47.66,-53.59,-59.29,-58.87,-57.79,-58.47,-59.16,-55.08
10-02,-49.42,-46.98,-60.17,-48.94,-57.09,-60.63,-59.65,-60.19,-56.14,-57.51,-53.19
10-03,-60.56,-47.73,-62.08,-49.68,-55.04,-61.7,-59.37,-59.22,-58.28,-58.16,-54.57
10-04,-62.01,-49.65,-61.78,-51.07,-55.4,-51.11,-54.54,-62.14,-58.86,-57.27,-58.8
10-05,-61.46,-49.04,-62.46,-51.35,-51.91,-47.89,-53.82,-61.23,-61.13,-56.76,-60.07
10-06,-60.54,-56.37,-57.66,-49.11,-50.46,-53.64,-52.39,-61.02,-59.82,-58.94,-59.34
10-07,-60.16,-50.09,-55.58,-47.11,-54.43,-55.94,-50.86,-54.92,-53.48,-62.06,-60.26
10-08,-62.3,-43.24,-51.54,-49.76,-51.26,-58.68,-55.56,-56.31,-51.72,-57.23,-60.09
10-09,-58.84,-45.88,-45.35,-53.22,-44.06,-58.72,-57.31,-54.47,-55.12,-45.35,-60.15
10-10,-59.81,-46.39,-46.05,-54.13,-38.7,-56.91,-56.86,-57.51,-58.04,-53.45,-55.18
10-11,-62.01,-52.21,-48.53,-55.24,-37.11,-53.18,-55.35,-55.93,-56.82,-52.48,-52.69
10-12,-58.57,-56.62,-49.8,-54,-36.69,-48.5,-57.79,-55.95,-54.97,-51.7,-53.5
10-13,-55.19,-55.91,-51.51,-56.81,-39.26,-50.28,-57.52,-54.12,-53,-53.97,-53.49
10-14,-59.85,-58.63,-55.02,-54.88,-48.81,-54.11,-55.64,-55.41,-57.54,-52.36,-54.54
10-15,-60.03,-58.08,-54.5,-57.34,-54.41,-56.46,-54.15,-58.35,-55.52,-48.54,-53.37
10-16,-57.67,-51.6,-51.56,-54.21,-57.5,-57.13,-53.19,-57.64,-52.5,-49.55,-52.28
10-17,-57.1,-52.18,-52.02,-49.48,-56.37,-50.89,-59.54,-54.13,-49.73,-51.9,-51.51
10-18,-56.15,-53.91,-51.82,-42.77,-51.63,-50.4,-60.14,-52.93,-50.37,-53.4,-53.16
10-19,-50.16,-52.17,-51.88,-41.09,-49.35,-50.61,-57.59,-56.02,-52.65,-53.65,-52.52
10-20,-43.81,-51.56,-50.63,-42.38,-48.86,-51.02,-56.71,-58.19,-50.04,-54.61,-50.85
10-21,-41.29,-47.36,-50.74,-42.97,-45.05,-53.41,-56.04,-56.76,-49.72,-53.76,-49.79
10-22,-46.46,-48.53,-50.25,-46.45,-48.12,-51.72,-51.26,-54.58,-49.68,-52.86,-49.2
10-23,-48.92,-42.36,-51.84,-48.79,-47.11,-49.94,-46.64,-56.88,-47.76,-52.12,-48.7
10-24,-45.73,-40.88,-49.93,-49.13,-49.9,-49.22,-51.44,-56.55,-44.77,-51.9,-47.41
10-25,-44.17,-45,-48.29,-48.3,-47.56,-49.82,-50.77,-50.79,-42.39,-51.16,-46.22
10-26,-42.17,-44.88,-45.85,-40.18,-43.01,-49.62,-48.3,-48.14,-43.07,-51.4,-46.75
10-27,-45.28,-46.85,-48.68,-39.4,-42.27,-47.59,-48.21,-49.09,-42.09,-51.97,-45.15
10-28,-48.33,-49.46,-49.49,-42.38,-39.55,-47.56,-49.73,-49.88,-44.19,-51.3,-41.6
10-29,-48.88,-49.69,-50.59,-43.37,-42.44,-48.73,-46.49,-40.87,-44.2,-48.58,-40.25
10-30,-49.65,-48.53,-51.03,-44.23,-45.66,-49.38,-45.67,-42.51,-43.28,-43.99,-43.95
10-31,-45.63,-49.13,-46.2,-46.25,-47.54,-47.02,-48.96,-43.77,-44.34,-42.39,-44.17
11-01,-37.07,-50.97,-43.47,-46.29,-50.51,-43.44,-47.95,-44.87,-44.4,-42,-44.65
11-02,-41.21,-51.36,-43.23,-45.02,-50.1,-42.84,-45.53,-46.43,-46.18,-45.61,-42.47
11-03,-40.65,-51.13,-40.5,-44.39,-49.84,-42.03,-45.02,-46.31,-46.11,-43.86,-44.55
11-04,-37.73,-50.17,-40.38,-45.95,-49.91,-41.41,-41.33,-45.32,-45.9,-47.38,-45.06
11-05,-38.84,-47.62,-35.03,-42.43,-49.41,-40.85,-39.01,-45.21,-44.35,-48.1,-42.39
11-06,-38.57,-44.8,-35.4,-35.14,-45.71,-41.66,-39.36,-44.32,-45.62,-47.64,-33.8
11-07,-39.7,-43.58,-32.24,-37.83,-44.92,-40.63,-40.24,-42.79,-47.62,-44.97,-35.58
11-08,-40.06,-41.77,-34.54,-38.96,-43.86,-39.56,-44.74,-43.92,-45.79,-44.35,-40.41
11-09,-41.06,-33.27,-39.64,-33.22,-39.04,-39.96,-46.62,-43.63,-44.31,-46.68,-40.02
11-10,-41.06,-29.39,-40.94,-31.01,-36.11,-39.31,-45.68,-44.19,-45.67,-46.81,-34.86
11-11,-41.36,-36.25,-37.23,-34.17,-36.43,-38.47,-43.96,-45.47,-45.15,-45.24,-35.55
11-12,-41.62,-35.92,-37.03,-37.4,-40.01,-39.02,-39.86,-45.26,-43.36,-42.01,-37.49
11-13,-43.24,-33.23,-37.27,-40.06,-41.59,-39.33,-33.8,-44.48,-42.04,-40.63,-39.93
11-14,-42.09,-34.15,-35.62,-41.18,-42.18,-35.63,-37.08,-43.9,-42.21,-41.21,-42.04
11-15,-38.85,-34.09,-36.76,-40.97,-41.67,-34.28,-33.85,-43.58,-41.72,-42.08,-42.43
11-16,-40.47,-37.23,-35.12,-41.12,-43.01,-33.59,-30.31,-42.32,-41.43,-36.88,-40.71
11-17,-41.02,-36.18,-34.59,-40.83,-43.58,-34.48,-28.32,-41.28,-41.18,-31.76,-37.47
11-18,-40.4,-33.36,-35.38,-39.52,-42.52,-37.08,-29.86,-41.09,-39.38,-29.12,-40.07
11-19,-40.81,-37.63,-37.31,-38.62,-39.55,-36.71,-31.08,-39.14,-39.12,-29.69,-40.22
11-20,-40.46,-37.5,-37.56,-38.4,-31.72,-33.66,-31.53,-38.24,-39.06,-30.74,-40.79
11-21,-39.79,-36.93,-35.59,-38.64,-29.53,-33.42,-30.26,-29.84,-38.96,-30.77,-40.87
11-22,-39.22,-38.43,-34.93,-36.26,-30.63,-33.78,-31.08,-28.04,-39.15,-33.17,-40.04
11-23,-38.5,-33.91,-33.54,-32.91,-31.88,-34.52,-31,-30.7,-38.99,-35.45,-37.26
11-24,-38.28,-31.22,-29.79,-33.11,-30.86,-34.11,-32.63,-31.35,-38.63,-30.89,-37.68
11-25,-38.57,-33.76,-29.52,-33.52,-32.39,-32.36,-33.25,-29.46,-36.95,-28.78,-38.46
11-26,-38.67,-34.94,-29.9,-33.84,-34.59,-32.81,-34.23,-26.46,-36.34,-27.69,-38.22
11-27,-39.05,-34.45,-30.64,-33.85,-34.69,-34.27,-35.09,-29.92,-31.54,-30.43,-38.65
11-28,-38.9,-33.27,-32.28,-33.99,-34.78,-33.81,-33.94,-31.95,-30.12,-32.38,-37.93
11-29,-38.04,-32.24,-33.17,-34.56,-35.29,-32.32,-34.56,-32.07,-33.95,-34.97,-37.55
11-30,-37.34,-32.41,-34.03,-32.73,-32.85,-32.13,-34.54,-32.3,-32.36,-34.68,-37.4
12-01,-37.42,-34.33,-32.96,-33.85,-32.42,-30.77,-36.04,-33.47,-33.61,-35.12,-36.6
12-02,-32.2,-33.85,-32.38,-33.82,-28.94,-30.63,-34.21,-33.72,-34.59,-34.76,-34.62
12-03,-26.22,-31.35,-28.46,-34.47,-26.37,-30.29,-31.22,-33.59,-33.39,-33.05,-35.47
12-04,-28.94,-32.28,-27.69,-35.86,-26.06,-30.36,-29.06,-32.63,-34.32,-31.77,-33.95
12-05,-31.37,-31.74,-27.66,-35.75,-26.18,-27.86,-27.53,-31.72,-34.12,-30.96,-33.03
12-06,-30.96,-27.1,-28.36,-34.64,-24.73,-28.17,-29.56,-31.35,-32.97,-33.14,-30.6
12-07,-31.2,-21.69,-25.51,-31.58,-27.83,-28.29,-32.22,-29.71,-32.17,-32.34,-29.93
12-08,-30.18,-23.33,-25.83,-32.46,-29.93,-27.18,-27.83,-29.07,-30.13,-29.91,-29.58
12-09,-30.66,-26.05,-26.59,-31.36,-27.76,-26.89,-26.05,-30.64,-30.33,-28.95,-29.02
12-10,-29.23,-27.76,-28.55,-30.68,-26.94,-23.71,-27.85,-29.84,-32.42,-25.82,-29.87
12-11,-30.74,-28.88,-29.51,-30.9,-23.98,-24.99,-29.5,-29.33,-30.41,-26.79,-30.51
12-12,-30.54,-28.8,-29.6,-30.58,-19.77,-24.79,-27.7,-29.79,-27.79,-28,-28.69
12-13,-30.86,-29.96,-29.02,-30.46,-18.47,-25.76,-27.47,-31.02,-28.76,-28,-28.11
12-14,-31.24,-30.8,-26.46,-30.45,-19.79,-27.35,-27.08,-30.66,-29.89,-28.07,-29.38
12-15,-31.16,-30.09,-23.42,-30.81,-21.53,-26.19,-22.09,-29.28,-30.52,-28.41,-29.75
12-16,-29.55,-31.03,-22.15,-30.78,-24,-27.27,-23.16,-29.66,-30.73,-28.6,-30.13
12-17,-27.9,-30.52,-20.53,-30.82,-24.14,-27.65,-25.53,-27.46,-30.14,-29.02,-29.96
12-18,-28.19,-28.48,-21.74,-29.75,-25.03,-25.43,-27.42,-22.69,-29.68,-29.03,-27.82
12-19,-26.53,-28.91,-25.52,-29.58,-23.9,-26.22,-29.76,-21.61,-30.11,-27.44,-27.08
12-20,-26.24,-27.19,-25.79,-29.45,-22.36,-25.64,-29.72,-21.8,-29.24,-24.58,-28
12-21,-26.61,-26,-25.3,-25.25,-24,-23.4,-29.02,-22.56,-27.38,-23.44,-29.6
12-22,-28.59,-27.06,-26.41,-25.15,-26.38,-23.17,-28.62,-23.71,-26.55,-26.98,-29.16
12-23,-28.23,-27.51,-25.5,-25.72,-27.15,-25.21,-28.69,-22.16,-25.61,-29.06,-28.28
12-24,-26.1,-27.64,-26.87,-23.41,-26.24,-25.96,-28.84,-24.74,-25.91,-29.7,-28.59
12-25,-26.6,-29.19,-25.96,-25.8,-25.95,-28.1,-29.22,-21.8,-27.71,-27.33,-30.13
12-26,-26.15,-29.72,-25.46,-26.67,-25.58,-28.43,-29.02,-21.9,-28.21,-29.3,-27.8
12-27,-25.54,-30.01,-25.4,-24.87,-24.64,-27.11,-30,-28.2,-28.01,-29.12,-25.79
12-28,-25.15,-31.1,-25.3,-21.85,-24.29,-24.86,-30.43,-27.42,-28.21,-28.1,-26.01
12-29,-25.7,-30.17,-24.89,-22.25,-24.59,-26.28,-30.63,-27.76,-28.41,-27.95,-27.6
12-30,-25.9,-30.58,-23.93,-23.3,-24.4,-24.42,-30.44,-26.96,-28.21,-27.82,-27.52
12-31,-26.92,-30.48,-22.46,-23.93,-26.12,-26.19,-31.97,-24.46,-26.48,-26.49,-28.43
