month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
02-15,1.93,0.01,1.95,0,0,0.45,0.07,3.64,0.95,1.93,1.37,1.75,0,0,2.54,0.67,0,1.8,0.11,0,0.94
02-16,0.18,0.01,1.36,0,0,0.78,0.08,2.56,1.9,3.31,0.81,1.63,0,0,4.57,0.36,0,1.48,0.14,0,0.27
02-17,0.76,0.01,1.26,0,0,0.99,0.09,5.51,1.7,8.35,0.27,4.27,0,0,5.33,0.2,0,1.88,0.26,0,0.34
02-18,1.14,0.01,1.75,0,0,0.74,0.15,6.11,2.1,4.45,0.35,8.17,0,0,5.8,0.67,0,0.37,0.22,0,0.28
02-19,1.43,0.01,0.21,0,0,0.81,0.11,1.86,1.09,1.98,0.28,0.57,0,0,3.14,1.97,0,0.12,0.49,0,0.73
02-20,0,2.17,0.46,0.35,0,0.13,0.78,1.29,7.01,2.09,0.65,0.08,0.04,0.1,2.37,0.85,0,0.01,0.31,0.04,5.07
02-21,0,2.2,1,0.34,0,0.19,0.65,2.9,4.55,2.14,1.11,0.29,0.06,0.29,0.81,1.87,0,0.01,0.25,0.24,11.19
02-22,0,3.93,0.54,0.38,0,0.18,0.82,4.11,6.76,2.44,1.94,1.14,0.1,0.38,0.81,4.17,0,0.05,0.1,0.41,21.16
02-23,0,0.8,0.38,0.49,0,0.11,1.04,2.86,2.68,2,2.99,1.13,0.07,0.71,0.9,4.44,0,0.17,0.08,1.05,1.32
02-24,0,4.18,0.53,0.12,0,0.26,0.87,0.83,4.9,3.13,2.61,0.22,0.03,1.26,0.92,4.26,0,0.31,0.12,0.89,1.11
02-25,3.7,5.25,2.69,0.04,2.01,3.01,1.66,4.55,2.7,0.37,2.53,0,0.49,0.97,6.81,4.73,0.2,0.16,1.51,1.64,0.09
02-26,3.27,4.62,2.83,0.04,1.82,0.9,1.37,6.81,3.78,0.68,1.22,0,0.72,1.09,3.09,6.55,0.1,0.12,2.29,2.26,0.22
