month-day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
05-02,0.62,0,0,0.01,2.63,0,0,0,0,0.14,3.77,0.96,0,0.61,0,0.1,0.47,0.11,0,0.07,0
05-03,0,0.07,0.35,0,0,0,1.19,0,0,0.17,0.37,0,0,2.28,0,9.9,0.16,1.32,0,3.95,0
05-04,0.73,0.21,0.48,0,0,0,0,9.41,0,0,0,0.5,3.11,0.36,1.23,0.01,0.21,0.02,1.09,2.16,0
05-05,0.08,0.01,0.07,0,0.04,0.13,0,8.65,0.04,0,0,0.47,0.82,0.24,0,0,0,1.61,0.63,1.91,0.26
05-06,0.01,0,0.13,0,3.19,0.1,0.4,1.05,0.07,1.34,0.03,0.31,0,0.01,0,0,0.05,1.54,0,0,0
05-07,0,0.03,0.65,1.45,0,7.34,0,1.7,0,1.55,6.1,0.19,0.15,0,0,0,0,0.03,5.68,0,0
05-08,4.97,0,6.96,0.23,0.04,13.6,0.2,0.51,0.02,0.69,3.34,0,0.1,0.28,0.11,0,0.32,0.32,0.88,0,0.75
05-09,6.41,2.48,0.01,0.05,0.12,1.32,0.22,0.01,0.38,0,17.67,0.04,0,0.02,0,0.05,1.93,0.01,1.05,2.83,5.22
05-10,0.31,1.59,0.01,4.01,0,0.11,0,2.7,0,0,4.21,0,2.03,1.75,0,1.62,0.07,0.1,0.07,2.67,0.94
05-11,1.03,0.44,0,0.54,0.01,0,0,2.4,6.02,0.04,0,0,7.4,0,0.08,2.51,0.02,0.15,0.05,0.1,0
05-12,0,0.29,0,0,0,0,0,0,1.38,6.24,1.29,0.75,0,0,0.03,0,0.08,0.01,0.16,0,0.02
05-13,0.05,0.52,0,0,0.06,0,0.82,0,0.38,0.45,0.1,0.05,0.07,0,0.07,0,0.14,4.77,0.11,0.04,0.02
05-14,0.02,0.61,0,0.16,0,0.01,0,0,0.42,0,0.41,0,0.01,0,1.29,0.04,0,0.62,0.01,0.33,0
05-15,0.17,0.51,1.35,0.08,0.02,2.38,0,0,0.01,0,0,0,0,0,0.12,3.34,1.48,0,0,6.59,0.02
05-16,2,0.64,0.86,0.23,0,0.98,4.46,0.64,0,0.37,0,0.01,0,0,0.03,0.05,0.51,0,0.05,2.07,0
05-17,0.92,2.19,0.01,0,0,0,16.96,0.06,0.09,0,0,0.07,0,0,0.03,0.03,0,0.04,0.03,0.01,0.12
05-18,0.3,0,0.46,0.05,0.02,0,0.02,0.06,1.31,3.73,1.79,0,0.06,0,0,0.07,0.08,0.1,0.12,1.61,0.07
05-19,0,0.01,3.38,1.83,1.74,0.44,0.01,0.01,0,0.06,0.73,0,0.71,5.97,0.22,0.02,0,0.11,0,0.55,0
05-20,0,0.11,0.03,0,0.01,0.35,0,0.94,0.26,0,0.02,0,0.01,2.21,0.04,0,3.22,0,0,1.51,0
05-21,0,0.05,0,0,1.37,0,0,0,4.51,0.04,0.03,0,0,0.14,0.39,0,1.1,2.03,0,0.4,0.34
05-22,0,0,0.01,0.07,0.3,0,0.06,0,0.19,1.43,0,0,0.01,0,0,0,1.29,8.2,0.25,0,1.28
05-23,0,0.01,0.71,1.6,0,0.36,0.1,0.02,0,0.04,0.06,0,0,0,0,0.08,0.08,0.2,0,0.47,2.52
05-24,1.16,0.55,0,0.41,0,0,0,0.61,0,0,4.61,0.45,0.22,0,0,5.05,0.27,1.09,0,0.56,8.5
05-25,0,0,0.14,0,0.23,0,0,3.88,0,0.41,0,0.75,0.44,0,0.11,1.94,0.41,1.51,0,0.07,0.15
05-26,0.57,0.59,0,2.02,1.79,0,0.54,0,0,1.42,1,0.74,0,0.02,0.17,0.11,0.06,4.48,0.02,0.82,0
05-27,0,0,0,0,0.16,6.22,4.61,0,0.92,14.04,0.04,6.05,0.46,1.59,0.02,0,0.93,0.5,0.02,6.31,0.12
05-28,0.01,0.01,3.25,0,1.35,0.17,0.13,0.1,0.06,2.87,0,0.28,0.11,0,0,0.01,0.47,0.02,9.36,0,0.91
05-29,0.72,0.28,30.64,0.01,0.04,0.24,0,0.93,0.01,0,0,0,0,0,0,0.03,7.82,2.41,0.08,0.01,0.8
05-30,0,2.75,7.59,7.58,1.1,0,0,0.45,0,3.26,0,0,0.67,0,0,0,0.43,7.03,0.11,4.6,0.73
05-31,0,1.39,5.21,1.3,0.85,0,0,0.03,0.05,0.34,0,5.85,0,0,0,0,0.08,0.04,0,9.42,0.05
06-01,1.36,0,0.2,0,0.21,0,0,0.1,4.89,0.89,0.01,0.28,0,0.93,0.07,1.94,0.63,0.11,1.25,1.66,0.86
06-02,0.07,0,0.01,0.18,0.02,0,0,0,10.88,0.05,0.55,0,0,0,1.37,0.03,0.71,1.04,0.97,0.02,0
06-03,0,0,0,0.01,0,0,0,0.01,1.22,0,15.95,0.07,1.08,0.61,0.1,2.81,0.01,0.04,1.36,0.11,1.09
06-04,0,4.85,0,0,0.02,0,0.09,0.01,0.17,0,0.47,2.62,3.96,0.82,0,0.04,0.21,0,1.64,0.59,0.06
06-05,0,2.51,1.56,0,0.08,0.64,4.37,2.54,2.86,0.02,0,0.15,0.04,0.23,0.23,0.8,0.42,1.63,0,0.07,2.51
06-06,0,0.04,0.43,0,0,1.43,2.76,1.16,0.31,0.09,0,0.26,0,0.08,1.29,0.33,2.88,7.94,0.89,0.2,0.56
06-07,0,1.08,0.01,0,0,6.41,7.19,0.02,0.14,0.14,0.18,0.06,0.05,0,0.04,0,0.14,10.14,5.68,0,0.03
06-08,0,1.16,0.85,0,1.14,2.07,0.48,1.09,2.36,4.49,0,0.96,7.17,0,0.01,0.38,0.9,7.09,6.58,0.01,0.01
06-09,0,1.07,0.26,0,0.25,0.04,6.38,0.02,0.17,3.67,0,0.04,6.23,0.03,0,2.33,0.01,0.03,0.2,0,0.08
06-10,0,0.68,3.54,1.99,5.61,0,1.24,0.06,0.1,0,0,1.32,0.97,0,3.23,2.1,0.04,0.7,10.03,0,0.3
06-11,0.05,1.66,3.64,0.3,0.02,0,0,0,0.73,0,0,0.63,2.76,1.76,1.26,0.1,0.81,1.18,9.13,0,3.11
06-12,0.04,5.41,0,0,0.48,0,1.32,1.3,0.97,0.54,0,0,0.1,0,0.05,0,3.25,0.23,0.17,0,2.6
06-13,1.63,2.18,0.07,4.86,0,0.1,0,2.16,0.01,1.3,0,0,1.64,0,0.02,0,0.06,2.4,0,1,0.21
06-14,0.99,0,0,8.57,0.12,0.2,0.03,3.2,0,0.3,1.99,0.2,1.69,0.03,1.06,0,0,6.94,0.72,3.06,0.26
06-15,6.24,0.89,0.14,0.02,0.2,2.21,3.6,0.99,0.04,4.59,13.04,0.15,1.02,0.01,0.79,3.35,0.1,8.52,2.83,4.4,0
06-16,0.51,0.92,0,3.2,0.13,0.87,2.6,0.05,0.2,3.84,0.01,0.12,3.43,0.29,0.64,10.84,0.53,0.67,2.92,1,0
06-17,0.01,0.21,0,0.01,0.07,0.08,0,0,0.14,3.21,0.01,0,0,0,13.49,8.08,0.05,1.35,0.2,8.74,0.02
06-18,0.06,0.78,0,0,0.01,5.79,0.03,0.02,0.49,0.02,0.56,0,0.38,0.49,0,1.84,0.77,0.04,8.34,4.01,1.32
06-19,3.76,0.1,0,0,0,3.92,0.05,0.55,1.49,0,17.27,0,2.35,9.58,0,0.26,1.12,0,3.11,0.07,5.81
06-20,2.23,0,0,0,17.1,0.01,0,1.5,4.54,0.12,1.02,0.04,0.46,31.33,0.03,0,8.28,0.04,0.03,0,4.17
06-21,19.79,1,0,0.01,7.06,0.06,0,26.87,2.15,3.09,3.29,0.02,22.1,0.22,0.4,0,7.66,0.51,0.4,0.09,37.63
06-22,2.32,4.9,6.01,0.35,19.99,0.01,0.01,16.62,11.52,2.55,0.32,0.05,1.7,0,0.17,0.75,0.15,13.07,0.35,1.11,4.72
06-23,0.38,0.01,4.94,0.1,12.57,0,0.04,0.11,3.07,3.78,2.21,0.86,0.09,0,12.87,0.08,2.32,0.26,0.03,10.7,0.1
06-24,0,0,2.31,0.72,9.93,0.24,0,0.2,5.43,3.12,1.01,0,0,0,1.5,0.58,5.61,1.44,0.55,0.99,2.38
06-25,0,0,0.13,0,3.76,0.54,0,1.98,13.35,8.39,0.66,0,0.01,0,0.45,8.2,1.29,2.21,0.89,4.4,8.55
